OPEN_TIME,BTC_OPEN,BTC_PREV_HI,BTC_PREV_LO,BTC_PREV_VOL,BTC_PREV_QTE_ASSET_VOL,BTC_PREV_NMBR_TRADES,BTC_PREV_TKR_BUY_BSE_ASSET_VOL,BTC_PREV_TKR_BUY_QTE_ASSET_VOL,ETH_OPEN,ETH_PREV_HI,ETH_PREV_LO,ETH_PREV_VOL,ETH_PREV_QTE_ASSET_VOL,ETH_PREV_NMBR_TRADES,ETH_PREV_TKR_BUY_BSE_ASSET_VOL,ETH_PREV_TKR_BUY_QTE_ASSET_VOL,GVZ_OPEN,GVZ_ADJ_CLS,GVZ_PREV_OPEN,GVZ_PREV_CLS,GVZ_PREV_VOL,GVZ_PREV_HI,GVZ_PREV_LO,OVX_OPEN,OVX_ADJ_CLS,OVX_PREV_OPEN,OVX_PREV_CLS,OVX_PREV_VOL,OVX_PREV_HI,OVX_PREV_LO,QQQ_OPEN,QQQ_ADJ_CLS,QQQ_PREV_OPEN,QQQ_PREV_CLS,QQQ_PREV_VOL,QQQ_PREV_HI,QQQ_PREV_LO,SPY_OPEN,SPY_ADJ_CLS,SPY_PREV_OPEN,SPY_PREV_CLS,SPY_PREV_VOL,SPY_PREV_HI,SPY_PREV_LO,TSLA_OPEN,TSLA_ADJ_CLS,TSLA_PREV_OPEN,TSLA_PREV_CLS,TSLA_PREV_VOL,TSLA_PREV_HI,TSLA_PREV_LO,VIX_OPEN,VIX_ADJ_CLS,VIX_PREV_OPEN,VIX_PREV_CLS,VIX_PREV_VOL,VIX_PREV_HI,VIX_PREV_LO,VVIX_OPEN,VVIX_ADJ_CLS,VVIX_PREV_OPEN,VVIX_PREV_CLS,VVIX_PREV_VOL,VVIX_PREV_HI,VVIX_PREV_LO,VXN_OPEN,VXN_ADJ_CLS,VXN_PREV_OPEN,VXN_PREV_CLS,VXN_PREV_VOL,VXN_PREV_HI,VXN_PREV_LO,A_SOPR_BTC,ADDRESSES_WITH_BAL_10K_BTC,ADDRESSES_WITH_BAL_1K_BTC,ADDRESSES_WITH_BAL_32_ETH_ETH,ADDRESSES_WITH_NON_ZERO_BAL_BTC,ADDRESSES_WITH_NON_ZERO_BAL_ETH,ASOL_BTC,BALD_PRCE_BTC,CHANGE_ADJUSTED_VOL_MEAN_BTC,CHANGE_ADJUSTED_VOL_MEDIAN_BTC,CIRC_SUPPL_BTC,CIRC_SUPPL_ETH,DELTA_CAP_BTC,EXCH_BAL_BTC,EXCH_BAL_ETH,EXCH_DEPOSITS_BTC,EXCH_DEPOSITS_ETH,EXCH_INFLO_VOL_MEAN_BTC,EXCH_INFLO_VOL_MEAN_ETH,EXCH_NET_POS_CHANGE_BTC,EXCH_NET_POS_CHANGE_ETH,EXCH_OUTFLO_VOL_MEAN_BTC,EXCH_OUTFLO_VOL_MEAN_ETH,EXCH_WITHDRAWALS_BTC,EXCH_WITHDRAWALS_ETH,FEE_RATIO_MULTIPLE_FRM_BTC,INVESTOR_CAPITALIZATION_BTC,MARKET_CAP_TO_THERMOCAP_RATIO_BTC,MINER_REVENUE_FEES_BTC,MINER_REVENUE_FEES_ETH,MSOL_BTC,MVRV_RATIO_BTC,MVRV_RATIO_ETH,MVRV_Z_SCORE_BTC,MVRV_Z_SCORE_ETH,NET_REALIZED_PROFIT_LOSS_BTC,NET_UNREALIZED_PROFIT_LOSS_NUPL_BTC,NET_UNREALIZED_PROFIT_LOSS_NUPL_ETH,PERC_SUPPL_IN_PROFIT_BTC,PERC_SUPPL_IN_PROFIT_ETH,PRCE_DRAWDOWN_FROM_ATH_BTC,PRCE_DRAWDOWN_FROM_ATH_ETH,REALIZED_CAP_BTC,REALIZED_CAP_ETH,REALIZED_LOSS_BTC,REALIZED_P_L_RATIO_BTC,REALIZED_PROFIT_BTC,REALIZED_PROFITS_TO_VALUE_RPV_RATIO_BTC,RELATIVE_UNREALIZED_LOSS_ETH,RELATIVE_UNREALIZED_PROFIT_ETH,RESERVE_RISK_BTC,SUPPL_IN_LOSS_ETH,SUPPL_IN_PROFIT_ETH
1548892800000,3457.5,3478.0,3387.1,23968.260243,82521122.86191754,180820.0,13324.339628,45877250.0578734,108.29,109.8,103.45,330968.19265,35368520.135571,118866.0,168310.3525,17980658.8061686,11.65,10.74,11.25,11.14,0.0,18.620001,10.28,34.91,34.970001,37.130001,35.59,0.0,53.810001,34.07,163.199997,158.078568,163.020004,159.585327,33491200.0,163.119995,161.75,263.920013,248.587891,263.390015,248.918213,85613700.0,263.829987,261.790009,60.200001,61.403999,60.09,61.754002,56251500.0,61.799999,59.698002,19.450001,19.129999,18.559999,18.870001,0.0,20.42,18.42,81.790001,79.239998,86.050003,82.389999,0.0,86.230003,81.870003,21.08,20.24,23.85,21.18,0.0,23.85,20.65,0.969048239678608,99.0,1841.0,99998.0,22653302.0,22332522.0,25.7558460311247,3424.6405539999664,2.87350597816425,0.04737523,17510362.5,104641860.18698,51627283814.75059,2742584.262707228,26933506.010574818,42798.0,24709.0,1.68147337728685,14.80154068861041,-5121.415865861811,806977.2784470543,1.7337525119457464,20.418020156419065,34654.0,15406.0,67.72688033764953,67378480622.1525,3.359050921e-07,0.0147651862157911,0.024332474,0.665902777777778,0.7794885398610429,0.453012806169257,-0.355386031276362,-0.516067164905663,-49414834.9421829,0.190383134414869,-1.23779885987843,0.418410211590303,0.267101858170978,-0.8240798069747117,-0.9232096165670765,77670649274.31,24984914274.3372,56495143.2062611,0.125325963653695,7080308.26407818,9.11580929248e-05,1.45532231830597,0.217523458427533,0.0014990760040195,68702503.551819,23495930.316373
1548979200000,3434.1,3489.2,3418.8,29607.190253,101928346.97699685,198100.0,15325.828783,52764623.95051864,106.47,110.61,105.46,290679.61935,31234353.515393,102532.0,146487.2295,15737903.3096407,10.74,10.12,11.65,10.74,0.0,11.65,10.61,34.970001,33.400002,34.91,34.970001,0.0,35.639999,34.290001,163.399994,162.099747,163.199997,158.078568,30784200.0,163.240005,160.990005,265.100006,252.523163,263.920013,248.587891,66136300.0,264.549988,262.480011,61.084,62.442001,60.200001,61.403999,62846000.0,62.312,58.799999,19.15,17.66,19.450001,19.129999,0.0,19.93,18.42,78.989998,80.0,81.790001,79.239998,0.0,82.209999,79.110001,20.24,19.799999,21.08,20.24,0.0,21.209999,19.620001,0.965157456559836,102.0,1841.0,99926.0,22660641.0,22355534.0,18.7948112817983,3421.0987587635564,3.61021751502592,0.05444738,17512300.0,104657513.62448,51560751863.01032,2754460.886765598,26984641.951392543,41217.0,22658.0,1.5050974525170535,14.622795782864594,-20994.06655730121,892397.2447841093,1.9195082985813887,22.158941518217585,31067.0,14345.0,60.64827089035772,67316329804.470505,3.387366713e-07,0.0164885162481851,0.0228976,0.834027777777778,0.7872316499624221,0.447246047300225,-0.345723709620912,-0.512915816192732,-62223826.0357005,0.159638700855378,-1.22099032681771,0.406097109952765,0.25481753400338,-0.825499516915945,-0.9245596993686276,77615346628.1203,24969619887.7701,68840685.1615873,0.0961184379608556,6616859.12588683,8.52519432476e-05,1.43863972040155,0.217649393583841,0.0014948980414684,67792982.382842,24449639.548902
1549065600000,3462.2,3488.0,3401.2,25260.476159,87075914.2326683,167520.0,13533.344628,46664199.94907889,106.71,108.35,103.77,243149.88435,25791535.1460238,86314.0,120649.43802,12804365.5808535,10.74,10.12,11.65,10.74,0.0,11.65,10.61,34.970001,33.400002,34.91,34.970001,0.0,35.639999,34.290001,163.399994,162.099747,163.199997,158.078568,30784200.0,163.240005,160.990005,265.100006,252.523163,263.920013,248.587891,66136300.0,264.549988,262.480011,61.084,62.442001,60.200001,61.403999,62846000.0,62.312,58.799999,19.15,17.66,19.450001,19.129999,0.0,19.93,18.42,78.989998,80.0,81.790001,79.239998,0.0,82.209999,79.110001,20.24,19.799999,21.08,20.24,0.0,21.209999,19.620001,0.976564984688027,102.0,1842.0,100012.0,22672727.0,22373384.0,27.3356546839446,3419.8673442676904,2.59446511179274,0.05004763,17514275.0,104672814.28073,51531419287.35549,2756854.447032788,26998063.93334644,31139.0,17841.0,0.7309437289420919,10.05588552024275,-8297.805747230537,802724.1871308051,1.2041458667886844,16.21298766817219,23136.0,11356.0,96.10633210762794,67292164439.6008,3.422290273e-07,0.0104051416599701,0.01804484,0.709606481481482,0.7960975569287805,0.452289024185209,-0.331255588551888,-0.501782324712806,-24156633.5194602,0.178199224030184,-1.16271109486837,0.424600462548266,0.265055203526076,-0.8239114428045126,-0.9240521175213946,77597451947.8079,24961790814.8063,28341350.9511442,0.147654126964442,4184717.43168404,5.39285418095e-05,1.38258181513451,0.219870720266147,0.001500247649959,66753399.520366,25496305.716937
1549152000000,3504.06,3526.4,3440.29,17920.802,62134037.97539881,153234.0,9637.41923,33417963.69624554,110.41,111.15,106.07,186908.7573,20153872.302919,67351.0,100348.9366,10827638.071308,10.74,10.12,11.65,10.74,0.0,11.65,10.61,34.970001,33.400002,34.91,34.970001,0.0,35.639999,34.290001,163.399994,162.099747,163.199997,158.078568,30784200.0,163.240005,160.990005,265.100006,252.523163,263.920013,248.587891,66136300.0,264.549988,262.480011,61.084,62.442001,60.200001,61.403999,62846000.0,62.312,58.799999,19.15,17.66,19.450001,19.129999,0.0,19.93,18.42,78.989998,80.0,81.790001,79.239998,0.0,82.209999,79.110001,20.24,19.799999,21.08,20.24,0.0,21.209999,19.620001,0.971243889794582,102.0,1843.0,99966.0,22684553.0,22388283.0,23.5182578470037,3418.518032575992,2.44093494019159,0.05153431,17516075.0,104688425.90573,51500232745.274,2751751.834778597,26993330.379851542,27858.0,18394.0,0.7942454637271017,16.477272568879602,-2467.4849208006635,767065.2118399553,0.9275219277083612,25.974776087473213,22150.0,10722.0,118.00291169172888,67266040058.95904,3.356996164e-07,0.0084743671631798,0.01639012,0.835266203703704,0.7816433712954663,0.455548877963226,-0.353401632780991,-0.513432687153225,-26119614.4358591,0.182629527658256,-1.22352385117063,0.437702738265756,0.276381277939824,-0.8219876605883207,-0.9220673466183728,77577331914.8793,24957554150.9033,29150862.599336,0.103984853043283,3031248.16347688,3.90738903833e-05,1.44070064071419,0.217176789543563,0.001497320555797,68644969.661395,23638319.080709
1549238400000,3458.11,3511.09,3426.0,19867.33639,68801620.06241606,138592.0,10126.716143,35070884.46205618,107.33,111.11,105.82,227211.54064,24605892.2887283,78309.0,104902.65217,11357020.0198699,10.12,10.11,10.74,10.12,0.0,10.74,10.09,33.400002,33.700001,34.970001,33.400002,0.0,35.889999,32.830002,166.699997,164.526184,163.399994,162.099747,41346500.0,166.279999,162.889999,267.51001,254.741043,265.100006,252.523163,92473700.0,268.519989,264.25,62.596001,62.577999,61.084,62.442001,36417000.0,63.220001,60.700001,17.389999,16.57,19.15,17.66,0.0,19.309999,17.540001,81.739998,77.360001,78.989998,80.0,0.0,81.279999,78.699997,19.799999,19.68,20.24,19.799999,0.0,20.690001,19.530001,0.939343079133913,102.0,1840.0,100192.0,22702004.0,22403148.0,23.9707065156066,3414.0494650935875,2.49875573151915,0.0529512,17517800.0,104703652.03073,51416986347.971565,2753330.7380758272,27017887.74126486,36653.0,17182.0,0.9280611165786894,10.862183004654074,9149.618905277925,880408.0004990697,1.3085243250255991,19.40463988513096,26458.0,10060.0,108.53089331256557,67187465998.7726,3.350359668e-07,0.0092139663599748,0.017041847,0.970428240740741,0.7813887162140328,0.452207494228543,-0.35284014417166,-0.512520451467205,-78576654.7869889,0.173797433808607,-1.21995577305521,0.409016698139375,0.256148373852838,-0.8252822306115104,-0.9241926667702745,77505120566.3736,24947697880.858,82268069.0590086,0.0448705593098568,3691414.27201964,4.76280050278e-05,1.43726112964092,0.217305356585705,0.0014879123677752,68556019.126343,23703877.392046
1549324800000,3463.22,3484.88,3433.31,23131.981108,80024258.22766612,155686.0,12387.109781,42856551.66874073,107.65,109.3,106.57,160850.10293,17312736.6001502,65698.0,83257.70317,8963437.5894017,10.22,10.14,10.12,10.11,0.0,10.45,10.11,33.52,34.57,33.400002,33.700001,0.0,35.77,33.400002,167.330002,163.831512,166.699997,164.526184,37258400.0,168.990005,166.470001,270.149994,254.863663,267.51001,254.741043,104012100.0,270.470001,267.269989,62.498001,64.269997,62.596001,62.577999,36760500.0,63.060001,60.375999,16.629999,16.139999,17.389999,16.57,0.0,17.719999,16.540001,76.849998,80.620003,81.739998,77.360001,0.0,82.010002,76.550003,19.41,19.469999,19.799999,19.68,0.0,20.6,19.34,0.968978867923832,102.0,1836.0,100405.0,22756579.0,22416728.0,21.9416017882471,3411.8402181267834,2.39245468876375,0.05228647,17519637.5,104719046.71823,51373479544.12768,2752723.0520033184,27009287.08078627,40400.0,16584.0,0.8255735483026609,10.415663177734718,11959.585029067006,1598975.514279168,1.2541395550176986,17.145439250861642,27358.0,10751.0,107.76427717904927,67148647631.22181,3.352110309e-07,0.0092795128977528,0.017198632,0.73318287037037,0.7826889950775144,0.451436182066281,-0.35251805674668,-0.513625486750948,-38819049.8576711,0.0978179540583446,-1.22713580038208,0.406703321981716,0.256917614346187,-0.8255200341220342,-0.9240940629356632,77472665863.8645,24931331941.5941,44678598.3855814,0.131148888721659,5859548.52791032,7.56337536932e-05,1.44322141887534,0.216085618493263,0.0014865467365305,68891086.582879,23406709.077443
1549411200000,3471.57,3478.97,3448.43,25264.41503,87491347.06381486,162066.0,13642.823084,47248405.24357039,107.28,108.18,106.47,159730.1886,17137008.2478395,68422.0,82850.20631,8888920.0460278,10.14,9.76,10.22,10.14,0.0,10.3,10.03,34.57,33.02,33.52,34.57,0.0,34.799999,33.400002,167.479996,165.866562,167.330002,163.831512,32143700.0,168.600006,166.990005,270.109985,256.656769,270.149994,254.863663,85782500.0,271.200012,269.179993,63.917999,63.444,62.498001,64.269997,33714000.0,64.487999,62.450001,16.719999,15.73,16.629999,16.139999,0.0,16.83,16.08,85.75,84.989998,76.849998,80.620003,0.0,81.040001,76.07,19.469999,19.74,19.41,19.469999,0.0,19.799999,19.040001,0.944226245319989,103.0,1840.0,100715.0,22735147.0,22432882.0,22.7554944233997,3406.975204582047,2.64691811872601,0.05398398,17521475.0,104734465.49948,51290168068.35861,2751762.690807719,26997664.95729219,38476.0,17148.0,1.1833191905684115,20.634536441134763,6125.429331958294,1413032.0573730096,1.5713089586104971,30.26455140993613,27979.0,12859.0,95.07761820655966,67069110381.49303,3.303479888e-07,0.0105177224552203,0.018199549,1.30207175925926,0.772671255572822,0.437821587689901,-0.368399247043857,-0.522418274862238,-79540590.8946337,0.0327190717228789,-1.27726239154892,0.417773296002631,0.253597892269427,-0.8253211932379504,-0.9243574344403144,77400133304.5848,24915629427.9446,86693531.4931208,0.0825083541446774,7152940.59848716,9.24150940456e-05,1.49151388722515,0.214251495676231,0.0014651394178309,69282397.261262,22997109.089782
1549497600000,3407.0,3482.72,3380.0,35310.244846,120500703.0051573,207024.0,18054.008347,61609674.49994292,104.49,107.83,101.21,337204.30254,34984364.2970212,113955.0,165235.43945,17141978.430843,9.76,9.72,10.14,9.76,0.0,10.14,9.66,33.02,34.34,34.57,33.02,0.0,35.060001,31.959999,169.759995,167.334167,167.479996,165.866562,26718800.0,169.529999,167.330002,272.440002,257.732605,270.109985,256.656769,60744800.0,272.029999,269.359985,62.66,61.501999,63.917999,63.444,25192500.0,64.848,63.124001,15.79,15.57,16.719999,15.73,0.0,16.73,15.6,86.550003,85.010002,85.75,84.989998,0.0,86.309998,84.040001,19.75,20.92,19.469999,19.74,0.0,20.23,19.26,0.954164830345886,103.0,1835.0,100682.0,22747204.0,22445699.0,23.9426774151872,3403.3927581436988,2.61102330648302,0.05933546,17523525.0,104749767.84323,51224484596.14412,2753325.077570137,26962303.488138683,35285.0,23579.0,1.411562631806606,11.030210789508027,1603.5470546972938,1236761.273103483,1.523171106745293,18.662859252803884,26525.0,10724.0,130.91736308356445,67006710084.87262,3.289277112e-07,0.0076384062163068,0.019285279,1.19784722222222,0.770544927491288,0.442355912415331,-0.371647553577388,-0.523101579184459,-62413657.8886172,0.0224185560582438,-1.28377622698218,0.396941491188869,0.249209763748661,-0.8277385318530769,-0.926054442949534,77345155699.4272,24896264056.137,65311368.4781299,0.044367629358173,2897710.58951273,3.7464668127e-05,1.49776282004857,0.213986593066393,0.0014618153942053,69541920.66567,22689167.903464
1549584000000,3398.4,3426.45,3390.0,18665.538638,63611505.78657223,148209.0,9971.89096,33985909.98028422,104.48,106.18,103.82,147942.07683,15530160.6471066,68959.0,74195.91673,7790406.4587851,9.72,9.89,9.76,9.72,0.0,10.01,9.67,34.34,32.560001,33.02,34.34,0.0,36.779999,32.349998,171.070007,166.83519,169.759995,167.334167,28156400.0,171.229996,169.690002,272.790009,257.392914,272.440002,257.732605,79552800.0,273.440002,271.880005,61.366001,61.16,62.66,61.501999,32603000.0,62.939999,60.599998,15.44,15.38,15.79,15.57,0.0,15.94,15.04,86.050003,82.699997,86.550003,85.010002,0.0,88.959999,83.629997,20.92,20.040001,19.75,20.92,0.0,21.959999,19.75,0.976425727061971,104.0,1837.0,100404.0,22756692.0,22451186.0,24.8340014217661,3401.651269619249,2.92575522741063,0.053041,17525700.0,104765166.46823,51188294063.3384,2762726.8459574394,27022215.867264826,41510.0,25965.0,1.4802413239455698,21.957628139769312,-2231.147433842998,1242857.6820503026,1.9131215340286376,35.10886620409472,28857.0,12745.0,98.43891792034356,66975556476.0822,3.539349233e-07,0.0101585838317443,0.020728027,0.885092592592593,0.8300525964822999,0.465244201404956,-0.275190767021724,-0.465155187633535,-31151059.1672792,0.0828728557230405,-0.996970304668645,0.389966856332579,0.246001339257518,-0.8283559068382345,-0.9263152687568632,77321128775.6339,24874905626.6931,59813090.2373741,0.479193282880835,28662031.0700949,0.0003706882132213,1.22952037095965,0.232550066291005,0.0014965976009151,52758014.521025,39498973.926327
1549670400000,3660.27,3733.58,3373.1,47968.058013,170118212.46197885,277242.0,25500.970345,90453750.95066436,119.32,123.0,103.41,589950.64925,67027886.9398639,177364.0,304660.09924,34611554.2420151,9.72,9.89,9.76,9.72,0.0,10.01,9.67,34.34,32.560001,33.02,34.34,0.0,36.779999,32.349998,171.070007,166.83519,169.759995,167.334167,28156400.0,171.229996,169.690002,272.790009,257.392914,272.440002,257.732605,79552800.0,273.440002,271.880005,61.366001,61.16,62.66,61.501999,32603000.0,62.939999,60.599998,15.44,15.38,15.79,15.57,0.0,15.94,15.04,86.050003,82.699997,86.550003,85.010002,0.0,88.959999,83.629997,20.92,20.040001,19.75,20.92,0.0,21.959999,19.75,1.0019068547105,104.0,1842.0,100343.0,22766228.0,22467392.0,20.7842783848797,3401.8171518813856,2.55196556982844,0.04795697,17527737.5,104780637.74948,51185084431.75909,2768961.0292776874,27144848.92707802,31760.0,19611.0,1.0065060262203054,13.30252541749352,7645.312394058332,1354146.8078533672,1.263074805140866,22.747579408847507,24343.0,10105.0,106.61808934433924,66977692558.22215,3.546806393e-07,0.0093792714364853,0.018689605,0.624259259259259,0.8323458516940566,0.501577639772803,-0.271517148412173,-0.463868260880173,2135280.8045871,0.0396783408650239,-0.990384542767303,0.481703061174394,0.428132652728401,-0.8151790963456488,-0.9160307105300624,77330134026.3407,24870299803.1928,21678520.5613851,1.09849753347055,23813801.3659722,0.0003079498266207,1.22296422554485,0.232579682777549,0.0015656928472576,52694653.680973,39602368.417733
1549756800000,3665.18,3680.02,3625.13,24759.833719,90488500.0676624,192209.0,13208.14275,48274378.26417207,119.19,121.99,117.64,328067.9574,39061582.3914826,118457.0,169285.11511,20160805.1621845,9.72,9.89,9.76,9.72,0.0,10.01,9.67,34.34,32.560001,33.02,34.34,0.0,36.779999,32.349998,171.070007,166.83519,169.759995,167.334167,28156400.0,171.229996,169.690002,272.790009,257.392914,272.440002,257.732605,79552800.0,273.440002,271.880005,61.366001,61.16,62.66,61.501999,32603000.0,62.939999,60.599998,15.44,15.38,15.79,15.57,0.0,15.94,15.04,86.050003,82.699997,86.550003,85.010002,0.0,88.959999,83.629997,20.92,20.040001,19.75,20.92,0.0,21.959999,19.75,0.99116934107214,104.0,1840.0,100350.0,22796189.0,22477353.0,23.0408236900234,3401.5294660953514,2.26550502728583,0.04470444,17529612.5,104795984.81198,51171212515.56751,2770176.7990617687,27175834.94484013,28385.0,17433.0,0.8394969147115802,19.660901548330724,10855.01853097789,1430965.188078098,1.0926058188330243,30.070284110379703,21799.0,10485.0,129.48039863576577,66969694162.74464,3.556621375e-07,0.0077231767166012,0.020088325,0.727025462962963,0.8352661773414654,0.500524507496353,-0.264009466526727,-0.442819605174914,-8000845.8726702,0.0598515019076608,-0.903170178367579,0.481788777126798,0.42907434224181,-0.8146667172618106,-0.9157775085818156,77328540891.7382,24865545190.4688,18165313.2362582,0.559553652138495,10164467.363588,0.0001314452237993,1.14649991615739,0.24332973778981,0.0015623807225308,50529751.627084,41754828.301046
1549843200000,3679.75,3684.99,3609.76,23250.602634,84696423.96233752,171099.0,12445.220546,45337811.06485932,125.12,126.49,115.81,385819.09619,45929459.1290131,146060.0,202272.64362,24082781.0228442,9.89,10.18,9.72,9.89,0.0,10.02,9.72,32.560001,33.34,34.34,32.560001,0.0,34.490002,32.23,169.029999,164.594681,171.070007,166.83519,27970000.0,171.369995,169.75,270.940002,254.939194,272.790009,257.392914,58347800.0,273.339996,271.920013,62.32,62.568001,61.366001,61.16,29221000.0,61.490002,59.700001,15.66,16.370001,15.44,15.38,0.0,15.87,15.09,82.339996,82.769997,86.050003,82.699997,0.0,88.879997,82.559998,20.040001,20.07,20.92,20.040001,0.0,22.190001,19.790001,0.978240771815356,104.0,1846.0,100260.0,22747182.0,22491470.0,25.9284203868734,3399.807979675248,2.65877490862501,0.05241644,17531362.5,104809355.15573,51136210727.22014,2770185.357523088,27203270.405364987,36151.0,22709.0,1.2770144255440816,15.93763986321198,12038.202116687316,1159458.4078917764,1.711590938858962,25.196059207479905,28849.0,12651.0,79.33440389991839,66940135960.97183,3.519466084e-07,0.0126048719198989,0.023878435,2.02616898148148,0.8273999694447304,0.512245629575111,-0.279454626973435,-0.454934375672252,-29529260.8981,0.0468993535417373,-0.956301203367226,0.499387412294636,0.452415959868219,-0.8140388627645722,-0.912032351741666,77305609770.9471,24842959058.4047,44999706.6217447,0.34378992409184,15470445.7236447,0.000200120609222,1.19168071015133,0.235379506784108,0.0015589187272099,51493857.530737,40832651.82159
1549929600000,3631.05,3684.9,3615.53,24954.614571,90731831.90427426,172626.0,12713.191666,46221559.64321214,120.88,125.28,119.24,389405.30404,47197595.845191,129000.0,194142.33374,23522764.7948778,10.18,10.03,9.89,10.18,0.0,10.39,9.89,33.34,32.689999,32.560001,33.34,0.0,35.27,32.560001,166.759995,164.917526,169.029999,164.594681,42036200.0,169.449997,166.949997,268.75,255.25061,270.940002,254.939194,95482000.0,271.549988,268.290009,63.240002,62.362,62.32,62.568001,35648500.0,63.720001,62.099998,16.809999,15.72,15.66,16.370001,0.0,17.889999,15.51,80.959999,81.629997,82.339996,82.769997,0.0,84.43,82.07,20.059999,18.690001,20.040001,20.07,0.0,20.799999,19.92,0.973026231672688,103.0,1841.0,100290.0,22608626.0,22516170.0,30.7337020984411,3397.194789414569,2.7269233433889,0.05572642,17533175.0,104822486.24948,51084700393.00749,2766969.052683188,27246414.61984671,37387.0,19004.0,1.2451924780134085,16.85565701448384,15749.318012347445,1181432.975139916,1.4973680708475576,23.856314046794523,29625.0,12496.0,47.62545127335455,66894903428.16152,3.523177687e-07,0.0209971763681635,0.023149089,4.45540509259259,0.8292359938926858,0.511619116283316,-0.277464036047101,-0.449771578123927,-45185654.9394519,0.155871001756354,-0.935334770361284,0.458991693674247,0.442256305307221,-0.8158638345016708,-0.9144895911423204,77266197270.3904,24812822146.3943,60346929.3134614,0.251235225163767,15161274.3740094,0.0001962213090538,1.17306243529134,0.237727664930059,0.0015491012603698,51077652.02372,41244655.721195
1550016000000,3631.51,3667.6,3582.34,29479.59823,106766439.99436474,198996.0,14986.119629,54283275.96877608,122.4,123.89,118.18,343765.66987,41603632.811699,114396.0,176467.18014,21367768.9858149,10.03,9.55,10.18,10.03,0.0,10.18,9.83,32.689999,32.259998,33.34,32.689999,0.0,33.630001,31.74,169.169998,164.760971,166.759995,164.917526,29020700.0,168.589996,166.570007,271.200012,255.39212,268.75,255.25061,75788900.0,270.579987,267.829987,62.470001,61.633999,63.240002,62.362,27588000.0,63.638,61.924,16.17,15.97,16.809999,15.72,0.0,17.629999,15.62,81.07,80.269997,80.959999,81.629997,0.0,82.629997,80.089996,18.690001,19.0,20.059999,18.690001,0.0,20.059999,18.559999,0.907189304815537,104.0,1835.0,100459.0,22593331.0,22542867.0,24.5093298854045,3387.1840277729734,2.44852050138566,0.045,17534775.0,104835850.03073,50911922862.08473,2769159.074359408,27268602.69377922,42255.0,19929.0,1.157874860635087,20.85120617509832,13787.728371898178,1119723.6784762256,1.58907733772717,19.05942677793188,30221.0,18025.0,54.66529596867549,66727132104.08836,3.498992755e-07,0.0182931416043741,0.026584154,1.03299768518519,0.8259051200790902,0.519400678854826,-0.281161888811657,-0.449605463548884,-167777618.469529,0.150672393318765,-0.933854350483994,0.471123443778892,0.446739877773787,-0.8155661475836589,-0.9136265444321808,77105385353.9131,24807852168.1346,182220293.958107,0.0792594237165398,14442675.4885781,0.0001873108528319,1.17073976246279,0.236885411978801,0.0015478923156962,51279604.861079,41150965.310211
1550102400000,3608.34,3670.0,3591.75,25773.997648,93350740.94830574,167690.0,13552.84642,49100779.82827613,121.86,126.47,120.7,317827.31956,39073077.8391656,122122.0,160797.73684,19767987.3275933,9.55,9.92,10.03,9.55,0.0,10.12,9.44,32.259998,32.099998,32.689999,32.259998,0.0,47.560001,30.6,169.630005,167.197174,169.169998,164.760971,21434100.0,169.580002,167.979996,272.420013,258.676392,271.200012,255.39212,68021400.0,271.48999,270.029999,60.675999,60.754002,62.470001,61.633999,25708000.0,62.549999,61.113998,15.23,15.43,16.17,15.97,0.0,16.5,15.34,82.510002,81.639999,81.07,80.269997,0.0,83.540001,79.889999,19.0,19.02,18.690001,19.0,0.0,19.32,18.48,0.981559479148717,105.0,1829.0,100497.0,22628197.0,22566913.0,35.5423438043497,3385.952964043534,2.2980021859214,0.0486,17536687.5,104848904.90573,50884237537.166885,2770056.693068369,27340571.01347536,36728.0,19872.0,1.084732487908424,19.489632475414293,15949.088034326676,735715.0169503763,1.4719165091384805,22.522938882952605,27544.0,13655.0,68.32136004960658,66704933149.88372,3.482420762e-07,0.0146367109681939,0.029341528,0.778148148148148,0.8227509085114713,0.518536047394061,-0.285355937483895,-0.452993175107385,-22199914.2482972,0.132635798002049,-0.948338337588128,0.461290088777689,0.445202261078423,-0.8167092875202303,-0.913652471235835,77089576283.0405,24792672852.3295,34081824.2704797,0.348628932767373,11881910.0221825,0.0001541312145569,1.18303579043313,0.234697452845006,0.0015403957101303,52144825.754137,40279333.855651
