Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,27.990000,29.200001,27.100000,28.370001,28.370001,0
2017-11-10,28.370001,29.530001,28.370001,29.400000,29.400000,0
2017-11-13,30.990000,30.990000,29.350000,30.219999,30.219999,0
2017-11-14,30.219999,31.450001,28.830000,30.080000,30.080000,0
2017-11-15,30.480000,80.379997,29.090000,29.840000,29.840000,0
2017-11-16,29.840000,30.170000,27.750000,28.420000,28.420000,0
2017-11-17,28.420000,28.930000,26.490000,26.959999,26.959999,0
2017-11-20,26.959999,28.290001,25.670000,27.180000,27.180000,0
2017-11-21,26.980000,27.500000,26.150000,26.639999,26.639999,0
2017-11-22,26.870001,32.990002,25.510000,26.830000,26.830000,0
2017-11-24,27.780001,28.250000,26.209999,26.879999,26.879999,0
2017-11-27,29.170000,29.209999,27.260000,28.360001,28.360001,0
2017-11-28,29.330000,29.650000,27.920000,28.129999,28.129999,0
2017-11-29,27.980000,28.990000,27.309999,28.020000,28.020000,0
2017-11-30,26.709999,27.809999,25.309999,25.950001,25.950001,0
2017-12-01,25.950001,25.950001,23.700001,23.730000,23.730000,0
2017-12-04,26.440001,26.440001,23.680000,23.680000,23.680000,0
2017-12-05,23.680000,24.120001,23.030001,23.129999,23.129999,0
2017-12-06,23.129999,23.129999,23.129999,23.129999,23.129999,0
2017-12-07,23.129999,23.129999,23.129999,23.129999,23.129999,0
2017-12-08,23.129999,24.879999,23.129999,23.850000,23.850000,0
2017-12-11,20.209999,24.510000,18.190001,22.959999,22.959999,0
2017-12-12,23.820000,25.379999,21.889999,22.840000,22.840000,0
2017-12-13,27.450001,27.650000,21.230000,23.490000,23.490000,0
2017-12-14,23.490000,24.049999,22.170000,23.000000,23.000000,0
2017-12-15,23.000000,23.559999,17.990000,21.250000,21.250000,0
2017-12-18,21.250000,22.469999,18.230000,18.430000,18.430000,0
2017-12-19,18.430000,19.500000,17.959999,18.879999,18.879999,0
2017-12-20,18.420000,19.930000,17.610001,19.459999,19.459999,0
2017-12-21,17.900000,18.959999,17.240000,17.860001,17.860001,0
2017-12-22,20.080000,20.129999,18.809999,19.260000,19.260000,0
2017-12-26,20.389999,21.290001,19.490000,20.990000,20.990000,0
2017-12-27,21.780001,21.780001,20.290001,20.639999,20.639999,0
2017-12-28,20.639999,21.799999,20.510000,20.709999,20.709999,0
2017-12-29,21.180000,22.400000,20.549999,21.320000,21.320000,0
2018-01-02,23.030001,23.180000,22.080000,22.730000,22.730000,0
2018-01-03,22.730000,24.150000,22.639999,22.750000,22.750000,0
2018-01-04,23.900000,25.719999,21.889999,22.120001,22.120001,0
2018-01-05,22.299999,22.480000,20.230000,22.299999,22.299999,0
2018-01-08,22.290001,22.930000,21.480000,21.900000,21.900000,0
2018-01-09,21.900000,23.660000,20.670000,22.959999,22.959999,0
2018-01-10,22.959999,26.700001,22.959999,23.520000,23.520000,0
2018-01-11,23.520000,23.520000,23.520000,23.520000,23.520000,0
2018-01-12,23.520000,23.520000,23.520000,23.520000,23.520000,0
2018-01-16,23.520000,27.230000,23.520000,26.410000,26.410000,0
2018-01-17,26.410000,27.379999,24.600000,24.700001,24.700001,0
2018-01-18,24.700001,26.600000,23.700001,24.379999,24.379999,0
2018-01-19,24.379999,25.430000,21.200001,21.200001,21.200001,0
2018-01-22,22.090000,22.219999,21.200001,22.030001,22.030001,0
2018-01-23,22.030001,22.840000,21.780001,22.340000,22.340000,0
2018-01-24,22.340000,24.049999,22.000000,23.930000,23.930000,0
2018-01-25,23.930000,24.860001,21.980000,22.350000,22.350000,0
2018-01-26,22.350000,22.600000,21.430000,22.290001,22.290001,0
2018-01-29,22.639999,23.139999,22.389999,22.730000,22.730000,0
2018-01-30,22.730000,25.070000,22.309999,22.900000,22.900000,0
2018-01-31,22.900000,23.219999,21.980000,22.230000,22.230000,0
2018-02-01,22.230000,22.809999,21.250000,22.240000,22.240000,0
2018-02-02,22.240000,24.129999,21.889999,23.799999,23.799999,0
2018-02-05,23.799999,26.160000,23.799999,25.910000,25.910000,0
2018-02-06,25.910000,27.980000,24.430000,26.590000,26.590000,0
2018-02-07,26.590000,28.950001,24.570000,26.790001,26.790001,0
2018-02-08,26.790001,29.730000,26.610001,29.500000,29.500000,0
2018-02-09,28.450001,51.700001,27.430000,29.850000,29.850000,0
2018-02-12,30.370001,30.680000,27.959999,29.420000,29.420000,0
2018-02-13,29.420000,77.559998,27.719999,30.389999,30.389999,0
2018-02-14,30.389999,39.250000,26.200001,27.730000,27.730000,0
2018-02-15,27.730000,29.340000,26.629999,27.570000,27.570000,0
2018-02-16,27.290001,28.549999,26.549999,26.969999,26.969999,0
2018-02-20,26.969999,28.139999,26.889999,27.580000,27.580000,0
2018-02-21,27.580000,27.580000,25.370001,26.930000,26.930000,0
2018-02-22,26.799999,26.879999,24.850000,24.980000,24.980000,0
2018-02-23,24.980000,25.110001,23.400000,24.370001,24.370001,0
2018-02-26,24.370001,25.870001,24.230000,24.360001,24.360001,0
2018-02-27,24.360001,25.620001,23.799999,25.290001,25.290001,0
2018-02-28,25.290001,27.219999,24.299999,26.920000,26.920000,0
2018-03-01,26.920000,28.580000,25.840000,26.980000,26.980000,0
2018-03-02,26.980000,28.090000,25.840000,26.150000,26.150000,0
2018-03-05,27.600000,28.190001,25.889999,26.299999,26.299999,0
2018-03-06,26.670000,26.670000,25.379999,25.549999,25.549999,0
2018-03-07,25.549999,27.040001,24.930000,26.940001,26.940001,0
2018-03-08,26.910000,27.160000,25.799999,26.160000,26.160000,0
2018-03-09,26.160000,26.230000,26.160000,26.230000,26.230000,0
2018-03-12,22.610001,24.910000,22.610001,24.020000,24.020000,0
2018-03-13,24.020000,25.959999,22.500000,25.500000,25.500000,0
2018-03-14,23.549999,26.379999,19.959999,25.209999,25.209999,0
2018-03-15,25.209999,26.540001,22.350000,25.070000,25.070000,0
2018-03-16,22.270000,25.549999,22.270000,24.530001,24.530001,0
2018-03-19,22.910000,25.780001,22.910000,25.280001,25.280001,0
2018-03-20,25.280001,25.770000,24.580000,25.299999,25.299999,0
2018-03-21,25.299999,26.400000,22.940001,25.950001,25.950001,0
2018-03-22,26.139999,26.549999,25.160000,26.469999,26.469999,0
2018-03-23,26.469999,28.000000,26.280001,27.559999,27.559999,0
2018-03-26,27.559999,28.590000,27.559999,27.709999,27.709999,0
2018-03-27,27.059999,28.010000,27.020000,27.379999,27.379999,0
2018-03-28,27.379999,35.610001,26.370001,26.670000,26.670000,0
2018-03-29,26.670000,26.670000,24.750000,25.070000,25.070000,0
2018-04-02,25.040001,27.860001,25.040001,27.530001,27.530001,0
2018-04-03,27.530001,27.820000,26.680000,26.889999,26.889999,0
2018-04-04,26.709999,28.360001,25.950001,26.170000,26.170000,0
2018-04-05,26.170000,26.940001,24.379999,24.379999,24.379999,0
2018-04-06,24.570000,25.180000,24.049999,24.990000,24.990000,0
2018-04-09,25.389999,25.790001,24.950001,25.639999,25.639999,0
2018-04-10,25.639999,28.110001,25.639999,28.049999,28.049999,0
2018-04-11,28.049999,30.209999,28.049999,29.420000,29.420000,0
2018-04-12,29.430000,29.430000,28.480000,28.730000,28.730000,0
2018-04-13,28.730000,29.760000,27.850000,28.520000,28.520000,0
2018-04-16,28.520000,30.700001,27.969999,28.840000,28.840000,0
2018-04-17,26.620001,29.430000,26.620001,27.879999,27.879999,0
2018-04-18,27.879999,31.510000,26.270000,29.420000,29.420000,0
2018-04-19,30.389999,30.420000,29.150000,29.360001,29.360001,0
2018-04-20,28.170000,29.510000,28.170000,28.990000,28.990000,0
2018-04-23,28.180000,29.840000,28.180000,28.969999,28.969999,0
2018-04-24,27.530001,29.540001,27.530001,29.150000,29.150000,0
2018-04-25,29.150000,29.320000,27.610001,28.160000,28.160000,0
2018-04-26,28.160000,28.230000,26.620001,26.860001,26.860001,0
2018-04-27,25.400000,26.360001,25.400000,25.590000,25.590000,0
2018-04-30,26.690001,28.280001,26.490000,28.280001,28.280001,0
2018-05-01,27.900000,28.230000,27.639999,28.070000,28.070000,0
2018-05-02,28.120001,28.500000,27.049999,27.320000,27.320000,0
2018-05-03,26.709999,27.469999,26.459999,26.690001,26.690001,0
2018-05-04,26.690001,27.120001,25.760000,26.170000,26.170000,0
2018-05-07,26.719999,28.980000,26.469999,28.860001,28.860001,0
2018-05-08,28.860001,29.389999,26.410000,26.760000,26.760000,0
2018-05-09,26.790001,27.379999,21.000000,26.709999,26.709999,0
2018-05-10,26.709999,27.270000,26.370001,26.610001,26.610001,0
2018-05-11,26.610001,26.610001,25.370001,25.740000,25.740000,0
2018-05-14,26.170000,26.280001,25.580000,25.930000,25.930000,0
2018-05-15,25.930000,26.879999,25.100000,26.610001,26.610001,0
2018-05-16,25.889999,32.619999,25.570000,25.730000,25.730000,0
2018-05-17,26.379999,26.379999,24.990000,25.110001,25.110001,0
2018-05-18,25.110001,25.530001,23.790001,25.230000,25.230000,0
2018-05-21,25.900000,26.080000,25.389999,25.790001,25.790001,0
2018-05-22,24.240000,25.959999,24.240000,25.889999,25.889999,0
2018-05-23,25.990000,26.389999,25.120001,26.040001,26.040001,0
2018-05-24,26.040001,26.040001,25.150000,25.370001,25.370001,0
2018-05-25,25.370001,28.020000,24.549999,27.760000,27.760000,0
2018-05-29,27.760000,29.190001,26.990000,29.040001,29.040001,0
2018-05-30,27.790001,28.510000,27.469999,27.900000,27.900000,0
2018-05-31,27.900000,28.770000,27.400000,27.610001,27.610001,0
2018-06-01,27.620001,28.840000,27.330000,28.650000,28.650000,0
2018-06-04,28.650000,29.620001,28.650000,29.490000,29.490000,0
2018-06-05,29.490000,29.850000,28.540001,29.299999,29.299999,0
2018-06-06,29.299999,29.809999,28.340000,29.139999,29.139999,0
2018-06-07,29.139999,29.139999,27.520000,28.049999,28.049999,0
2018-06-08,28.049999,28.160000,26.700001,27.590000,27.590000,0
2018-06-11,27.590000,28.809999,25.330000,26.860001,26.860001,0
2018-06-12,26.860001,27.240000,25.000000,26.580000,26.580000,0
2018-06-13,26.580000,27.600000,23.889999,27.080000,27.080000,0
2018-06-14,27.080000,27.240000,25.850000,26.690001,26.690001,0
2018-06-15,24.620001,28.370001,24.620001,27.639999,27.639999,0
2018-06-18,27.639999,28.799999,27.160000,27.580000,27.580000,0
2018-06-19,27.580000,29.090000,27.020000,28.010000,28.010000,0
2018-06-20,27.629999,29.500000,27.420000,28.059999,28.059999,0
2018-06-21,28.059999,28.570000,27.000000,27.780001,27.780001,0
2018-06-22,27.780001,27.780001,23.379999,25.520000,25.520000,0
2018-06-25,25.299999,26.469999,25.299999,26.100000,26.100000,0
2018-06-26,26.100000,26.520000,24.900000,25.670000,25.670000,0
2018-06-27,26.280001,47.189999,25.969999,27.690001,27.690001,0
2018-06-28,27.690001,28.639999,26.980000,27.350000,27.350000,0
2018-06-29,26.620001,27.440001,26.500000,27.180000,27.180000,0
2018-07-02,27.660000,28.709999,27.660000,28.650000,28.650000,0
2018-07-03,28.650000,29.209999,28.209999,28.580000,28.580000,0
2018-07-05,28.730000,34.310001,28.129999,28.770000,28.770000,0
2018-07-06,28.770000,28.770000,27.940001,28.129999,28.129999,0
2018-07-09,28.620001,28.840000,27.940001,28.120001,28.120001,0
2018-07-10,27.650000,28.040001,26.490000,26.900000,26.900000,0
2018-07-11,26.900000,28.900000,26.430000,28.559999,28.559999,0
2018-07-12,28.559999,28.879999,27.510000,27.809999,27.809999,0
2018-07-13,27.809999,27.809999,26.700001,27.540001,27.540001,0
2018-07-16,28.360001,29.889999,27.719999,29.010000,29.010000,0
2018-07-17,28.660000,29.520000,27.420000,28.000000,28.000000,0
2018-07-18,26.680000,27.920000,26.520000,27.240000,27.240000,0
2018-07-19,27.209999,27.830000,26.280001,26.840000,26.840000,0
2018-07-20,26.070000,26.910000,25.440001,26.010000,26.010000,0
2018-07-23,26.010000,26.680000,25.980000,26.150000,26.150000,0
2018-07-24,26.150000,26.370001,25.260000,25.650000,25.650000,0
2018-07-25,25.650000,25.820000,24.549999,25.340000,25.340000,0
2018-07-26,24.660000,25.200001,24.480000,24.879999,24.879999,0
2018-07-27,24.440001,25.280001,24.430000,24.969999,24.969999,0
2018-07-30,25.440001,26.090000,25.360001,25.830000,25.830000,0
2018-07-31,25.830000,26.799999,25.670000,26.520000,26.520000,0
2018-08-01,26.520000,26.959999,25.889999,26.450001,26.450001,0
2018-08-02,25.940001,26.379999,25.370001,25.730000,25.730000,0
2018-08-03,25.730000,26.100000,25.469999,25.610001,25.610001,0
2018-08-06,25.709999,26.200001,25.139999,25.420000,25.420000,0
2018-08-07,25.469999,25.559999,25.129999,25.219999,25.219999,0
2018-08-08,25.219999,26.930000,25.190001,26.410000,26.410000,0
2018-08-09,25.820000,25.930000,25.299999,25.400000,25.400000,0
2018-08-10,25.540001,25.620001,25.190001,25.450001,25.450001,0
2018-08-13,25.450001,26.980000,24.709999,25.309999,25.309999,0
2018-08-14,24.059999,26.250000,24.059999,26.180000,26.180000,0
2018-08-15,25.469999,32.430000,25.110001,27.260000,27.260000,0
2018-08-16,25.940001,27.070000,25.820000,26.330000,26.330000,0
2018-08-17,26.030001,26.389999,24.870001,25.709999,25.709999,0
2018-08-20,26.080000,26.889999,25.110001,25.260000,25.260000,0
2018-08-21,25.260000,25.719999,24.730000,25.080000,25.080000,0
2018-08-22,25.080000,27.959999,24.309999,24.719999,24.719999,0
2018-08-23,25.240000,25.240000,24.230000,24.350000,24.350000,0
2018-08-24,24.230000,24.230000,23.280001,23.309999,23.309999,0
2018-08-27,24.110001,24.120001,23.580000,23.680000,23.680000,0
2018-08-28,23.610001,24.629999,23.330000,24.500000,24.500000,0
2018-08-29,23.770000,24.750000,23.700001,24.320000,24.320000,0
2018-08-30,24.320000,25.020000,24.260000,24.889999,24.889999,0
2018-08-31,24.070000,25.129999,23.969999,25.020000,25.020000,0
2018-09-04,25.650000,26.850000,25.650000,26.700001,26.700001,0
2018-09-05,25.900000,27.070000,25.900000,26.620001,26.620001,0
2018-09-06,26.620001,27.639999,26.040001,26.160000,26.160000,0
2018-09-07,26.160000,26.410000,25.389999,26.070000,26.070000,0
2018-09-10,26.240000,26.400000,25.360001,26.129999,26.129999,0
2018-09-11,26.129999,27.299999,25.709999,27.139999,27.139999,0
2018-09-12,27.139999,28.209999,26.510000,26.940001,26.940001,0
2018-09-13,26.010000,27.299999,26.010000,26.700001,26.700001,0
2018-09-14,26.700001,27.020000,25.469999,26.400000,26.400000,0
2018-09-17,26.469999,27.400000,26.040001,26.490000,26.490000,0
2018-09-18,26.430000,27.530001,26.400000,26.799999,26.799999,0
2018-09-19,25.840000,27.150000,25.840000,26.350000,26.350000,0
2018-09-20,25.780001,26.459999,25.059999,26.070000,26.070000,0
2018-09-21,26.070000,26.600000,25.040001,26.150000,26.150000,0
2018-09-24,26.150000,27.530001,26.150000,26.969999,26.969999,0
2018-09-25,26.719999,27.320000,26.180000,26.830000,26.830000,0
2018-09-26,26.549999,26.879999,25.959999,26.530001,26.530001,0
2018-09-27,27.049999,27.100000,26.059999,26.450001,26.450001,0
2018-09-28,26.200001,26.840000,26.200001,26.730000,26.730000,0
2018-10-01,27.080000,27.950001,26.670000,27.950001,27.950001,0
2018-10-02,27.090000,27.840000,27.090000,27.680000,27.680000,0
2018-10-03,26.910000,35.209999,24.150000,28.040001,28.040001,0
2018-10-04,27.110001,29.680000,27.049999,28.900000,28.900000,0
2018-10-05,28.719999,29.080000,28.340000,28.840000,28.840000,0
2018-10-08,28.840000,29.490000,28.740000,28.860001,28.860001,0
2018-10-09,28.860001,28.860001,27.900000,27.900000,27.900000,0
2018-10-10,27.900000,43.080002,27.830000,28.809999,28.809999,0
2018-10-11,28.809999,56.900002,28.410000,29.290001,29.290001,0
2018-10-12,28.910000,28.910000,27.590000,27.730000,27.730000,0
2018-10-15,28.450001,29.299999,28.290001,28.590000,28.590000,0
2018-10-16,27.540001,29.400000,27.540001,28.590000,28.590000,0
2018-10-17,28.590000,28.950001,25.200001,28.129999,28.129999,0
2018-10-18,28.379999,29.840000,28.129999,28.530001,28.530001,0
2018-10-19,28.530001,33.279999,26.930000,27.420000,27.420000,0
2018-10-22,28.030001,28.940001,27.350000,27.760000,27.760000,0
2018-10-23,28.090000,30.209999,28.090000,29.379999,29.379999,0
2018-10-24,29.379999,29.930000,28.480000,29.799999,29.799999,0
2018-10-25,28.969999,29.559999,27.900000,28.500000,28.500000,0
2018-10-26,28.139999,29.510000,28.139999,29.090000,29.090000,0
2018-10-29,29.090000,29.900000,28.540001,29.459999,29.459999,0
2018-10-30,28.980000,30.240000,28.980000,29.900000,29.900000,0
2018-10-31,29.150000,36.860001,27.110001,30.120001,30.120001,0
2018-11-01,28.950001,31.980000,28.950001,31.540001,31.540001,0
2018-11-02,31.540001,32.430000,30.959999,32.209999,32.209999,0
2018-11-05,32.720001,33.020000,32.020000,32.680000,32.680000,0
2018-11-06,32.330002,34.340000,32.270000,34.150002,34.150002,0
2018-11-07,34.360001,34.570000,32.669998,33.049999,33.049999,0
2018-11-08,33.299999,33.680000,32.060001,32.230000,32.230000,0
2018-11-09,33.490002,35.160000,33.230000,35.099998,35.099998,0
2018-11-12,35.220001,40.209999,33.580002,40.139999,40.139999,0
2018-11-13,39.779999,96.239998,37.500000,55.709999,55.709999,0
2018-11-14,50.290001,51.560001,43.450001,47.070000,47.070000,0
2018-11-15,46.980000,50.830002,43.619999,43.869999,43.869999,0
2018-11-16,41.389999,44.959999,38.939999,40.560001,40.560001,0
2018-11-19,42.349998,46.570000,42.349998,43.450001,43.450001,0
2018-11-20,45.410000,58.669998,44.919998,56.560001,56.560001,0
2018-11-21,51.820000,53.709999,48.939999,51.790001,51.790001,0
2018-11-23,59.040001,65.260002,58.880001,65.169998,65.169998,0
2018-11-26,65.169998,65.169998,57.430000,57.869999,57.869999,0
2018-11-27,57.869999,57.869999,53.310001,54.639999,54.639999,0
2018-11-28,54.639999,97.919998,52.150002,53.990002,53.990002,0
2018-11-29,52.939999,54.730000,52.480000,53.959999,53.959999,0
2018-11-30,53.959999,58.000000,53.959999,56.040001,56.040001,0
2018-12-03,52.549999,52.549999,49.060001,49.610001,49.610001,0
2018-12-04,49.450001,50.090000,47.720001,49.840000,49.840000,0
2018-12-06,48.389999,65.360001,48.389999,50.130001,50.130001,0
2018-12-07,50.130001,50.130001,39.689999,41.830002,41.830002,0
2018-12-10,43.480000,45.189999,41.520000,45.060001,45.060001,0
2018-12-11,42.060001,42.340000,41.009998,41.459999,41.459999,0
2018-12-12,40.639999,83.620003,37.009998,39.900002,39.900002,0
2018-12-13,39.669998,40.919998,38.549999,39.250000,39.250000,0
2018-12-14,39.250000,43.580002,39.119999,42.380001,42.380001,0
2018-12-17,41.860001,46.820000,41.860001,46.590000,46.590000,0
2018-12-18,45.779999,55.590000,45.779999,53.349998,53.349998,0
2018-12-19,52.049999,72.510002,48.930000,50.860001,50.860001,0
2018-12-20,50.270000,53.439999,50.270000,52.889999,52.889999,0
2018-12-21,51.750000,53.060001,50.759998,51.759998,51.759998,0
2018-12-24,53.720001,56.730000,53.430000,56.730000,56.730000,0
2018-12-26,55.380001,57.330002,53.790001,54.070000,54.070000,0
2018-12-27,55.779999,110.480003,55.779999,57.160000,57.160000,0
2018-12-28,57.160000,57.380001,52.799999,53.110001,53.110001,0
2018-12-31,54.529999,54.900002,51.779999,51.869999,51.869999,0
2019-01-02,53.570000,55.619999,52.560001,54.720001,54.720001,0
2019-01-03,52.380001,55.110001,52.380001,53.570000,53.570000,0
2019-01-04,52.369999,56.090000,50.090000,51.520000,51.520000,0
2019-01-07,52.560001,53.200001,49.790001,50.419998,50.419998,0
2019-01-08,49.180000,49.389999,45.849998,46.080002,46.080002,0
2019-01-09,45.070000,64.800003,43.970001,44.360001,44.360001,0
2019-01-10,44.360001,45.259998,42.669998,42.990002,42.990002,0
2019-01-11,42.110001,43.290001,40.619999,40.990002,40.990002,0
2019-01-14,41.509998,43.220001,40.250000,40.810001,40.810001,0
2019-01-15,39.990002,41.369999,39.689999,39.750000,39.750000,0
2019-01-16,39.750000,42.169998,38.709999,38.770000,38.770000,0
2019-01-17,38.020000,39.430000,36.419998,37.029999,37.029999,0
2019-01-18,36.060001,39.049999,35.160000,35.630001,35.630001,0
2019-01-22,36.810001,38.930000,36.369999,38.259998,38.259998,0
2019-01-23,38.259998,38.560001,37.230000,37.689999,37.689999,0
2019-01-24,36.450001,57.430000,36.400002,36.750000,36.750000,0
2019-01-25,36.750000,36.750000,34.910000,35.209999,35.209999,0
2019-01-28,35.209999,38.549999,35.209999,37.610001,37.610001,0
2019-01-29,37.610001,38.779999,36.540001,37.130001,37.130001,0
2019-01-30,37.130001,53.810001,34.070000,35.590000,35.590000,0
2019-01-31,34.910000,35.639999,34.290001,34.970001,34.970001,0
2019-02-01,34.970001,35.889999,32.830002,33.400002,33.400002,0
2019-02-04,33.400002,35.770000,33.400002,33.700001,33.700001,0
2019-02-05,33.520000,34.799999,33.400002,34.570000,34.570000,0
2019-02-06,34.570000,35.060001,31.959999,33.020000,33.020000,0
2019-02-07,33.020000,36.779999,32.349998,34.340000,34.340000,0
2019-02-08,34.340000,34.490002,32.230000,32.560001,32.560001,0
2019-02-11,32.560001,35.270000,32.560001,33.340000,33.340000,0
2019-02-12,33.340000,33.630001,31.740000,32.689999,32.689999,0
2019-02-13,32.689999,47.560001,30.600000,32.259998,32.259998,0
2019-02-14,32.259998,33.970001,31.650000,32.099998,32.099998,0
2019-02-15,32.099998,32.099998,29.459999,29.459999,29.459999,0
2019-02-19,29.459999,32.439999,29.459999,31.000000,31.000000,0
2019-02-20,31.000000,44.759998,30.400000,30.760000,30.760000,0
2019-02-21,30.760000,31.260000,29.889999,30.160000,30.160000,0
2019-02-22,28.150000,30.469999,28.150000,29.850000,29.850000,0
2019-02-25,31.190001,32.730000,31.150000,32.689999,32.689999,0
2019-02-26,32.689999,32.919998,30.840000,31.570000,31.570000,0
2019-02-27,31.570000,36.490002,30.139999,31.010000,31.010000,0
2019-02-28,31.010000,31.600000,30.150000,30.270000,30.270000,0
2019-03-01,30.350000,31.639999,29.530001,30.309999,30.309999,0
2019-03-04,30.309999,31.219999,29.490000,30.200001,30.200001,0
2019-03-05,30.200001,30.370001,29.309999,29.790001,29.790001,0
2019-03-06,29.790001,31.270000,29.250000,29.690001,29.690001,0
2019-03-07,29.690001,30.469999,29.650000,30.430000,30.430000,0
2019-03-08,30.430000,31.170000,29.250000,29.770000,29.770000,0
2019-03-11,29.770000,31.270000,26.870001,29.180000,29.180000,0
2019-03-12,29.180000,29.910000,27.790001,28.559999,28.559999,0
2019-03-13,27.629999,29.440001,26.400000,28.129999,28.129999,0
2019-03-14,28.129999,28.600000,26.510000,27.219999,27.219999,0
2019-03-15,27.219999,28.389999,25.680000,26.270000,26.270000,0
